Ensembl Gene ID	Ensembl Transcript ID
ENSMUSG00000031111	ENSMUST00000088847
ENSMUSG00000058392	ENSMUST00000081339
ENSMUSG00000033530	ENSMUST00000062957
ENSMUSG00000062190	ENSMUST00000072954
ENSMUSG00000062190	ENSMUST00000050077
ENSMUSG00000022844	ENSMUST00000023550
ENSMUSG00000032092	ENSMUST00000034600
ENSMUSG00000072882	ENSMUST00000101129
ENSMUSG00000040390	ENSMUST00000108341
ENSMUSG00000040390	ENSMUST00000036453
ENSMUSG00000025967	ENSMUST00000027108
ENSMUSG00000002741	ENSMUST00000002818
ENSMUSG00000002076	ENSMUST00000002145
ENSMUSG00000043162	ENSMUST00000053386
ENSMUSG00000067971	ENSMUST00000088876
ENSMUSG00000071764	ENSMUST00000096449
ENSMUSG00000007944	ENSMUST00000008088
ENSMUSG00000034473	ENSMUST00000043521
ENSMUSG00000042303	ENSMUST00000100407
ENSMUSG00000042303	ENSMUST00000042506
ENSMUSG00000078963	ENSMUST00000109581
ENSMUSG00000024563	ENSMUST00000025453
ENSMUSG00000024563	ENSMUST00000091831
ENSMUSG00000052139	ENSMUST00000114507
ENSMUSG00000052139	ENSMUST00000114511
ENSMUSG00000052139	ENSMUST00000071531
ENSMUSG00000052139	ENSMUST00000114514
ENSMUSG00000052139	ENSMUST00000114515
ENSMUSG00000052139	ENSMUST00000063813
ENSMUSG00000052139	ENSMUST00000078891
ENSMUSG00000052139	ENSMUST00000080598
ENSMUSG00000039145	ENSMUST00000114984
ENSMUSG00000039145	ENSMUST00000100446
ENSMUSG00000039145	ENSMUST00000114987
ENSMUSG00000039145	ENSMUST00000044009
ENSMUSG00000003382	ENSMUST00000117293
ENSMUSG00000003382	ENSMUST00000119109
ENSMUSG00000003382	ENSMUST00000061033
ENSMUSG00000032093	ENSMUST00000102832
ENSMUSG00000078181	ENSMUST00000104980
ENSMUSG00000044646	ENSMUST00000058997
ENSMUSG00000026676	ENSMUST00000027988
ENSMUSG00000073534	ENSMUST00000097524
ENSMUSG00000079589	ENSMUST00000114800
ENSMUSG00000024042	ENSMUST00000024839
ENSMUSG00000036198	ENSMUST00000042444
ENSMUSG00000036198	ENSMUST00000114904
ENSMUSG00000028430	ENSMUST00000030138
ENSMUSG00000029136	ENSMUST00000031018
ENSMUSG00000024827	ENSMUST00000070303
ENSMUSG00000024827	ENSMUST00000025778
ENSMUSG00000032094	ENSMUST00000034602
ENSMUSG00000029798	ENSMUST00000089907
ENSMUSG00000029798	ENSMUST00000031817
ENSMUSG00000024041	ENSMUST00000114502
ENSMUSG00000024041	ENSMUST00000019192
ENSMUSG00000048031	ENSMUST00000049926
ENSMUSG00000002033	ENSMUST00000002101
ENSMUSG00000037012	ENSMUST00000072357
ENSMUSG00000037012	ENSMUST00000099691
ENSMUSG00000037012	ENSMUST00000116238
ENSMUSG00000015568	ENSMUST00000015712
ENSMUSG00000052928	ENSMUST00000065082
ENSMUSG00000034675	ENSMUST00000109917
ENSMUSG00000034675	ENSMUST00000109919
ENSMUSG00000034675	ENSMUST00000109921
ENSMUSG00000034675	ENSMUST00000054646
ENSMUSG00000034675	ENSMUST00000109923
ENSMUSG00000034675	ENSMUST00000021950
ENSMUSG00000034675	ENSMUST00000109925
ENSMUSG00000001175	ENSMUST00000001204
ENSMUSG00000001175	ENSMUST00000110082
ENSMUSG00000072884	ENSMUST00000101131
ENSMUSG00000037826	ENSMUST00000042766
ENSMUSG00000041798	ENSMUST00000109822
ENSMUSG00000041798	ENSMUST00000109823
ENSMUSG00000041798	ENSMUST00000036050
ENSMUSG00000041798	ENSMUST00000102920
ENSMUSG00000022407	ENSMUST00000023043
ENSMUSG00000029142	ENSMUST00000031024
ENSMUSG00000025880	ENSMUST00000026999
ENSMUSG00000034686	ENSMUST00000046533
ENSMUSG00000022840	ENSMUST00000114913
ENSMUSG00000022840	ENSMUST00000023549
ENSMUSG00000025968	ENSMUST00000027111
ENSMUSG00000068426	ENSMUST00000089830
ENSMUSG00000026672	ENSMUST00000114996
ENSMUSG00000026672	ENSMUST00000027986
ENSMUSG00000028435	ENSMUST00000055327
ENSMUSG00000020081	ENSMUST00000020278
ENSMUSG00000057981	ENSMUST00000073384
ENSMUSG00000057981	ENSMUST00000114315
ENSMUSG00000020469	ENSMUST00000102921
ENSMUSG00000063812	ENSMUST00000082340
ENSMUSG00000022211	ENSMUST00000111408
ENSMUSG00000022211	ENSMUST00000076236
ENSMUSG00000021179	ENSMUST00000021596
ENSMUSG00000068474	ENSMUST00000089917
ENSMUSG00000061613	ENSMUST00000014684
ENSMUSG00000059994	ENSMUST00000072480
ENSMUSG00000004056	ENSMUST00000085917
ENSMUSG00000004056	ENSMUST00000108342
ENSMUSG00000004056	ENSMUST00000051356
ENSMUSG00000004056	ENSMUST00000108343
ENSMUSG00000004056	ENSMUST00000108344
ENSMUSG00000037031	ENSMUST00000105448
ENSMUSG00000037031	ENSMUST00000047883
ENSMUSG00000024817	ENSMUST00000112552
ENSMUSG00000024817	ENSMUST00000025739
ENSMUSG00000035376	ENSMUST00000061156
ENSMUSG00000058731	ENSMUST00000071304
ENSMUSG00000064259	ENSMUST00000078885
ENSMUSG00000024815	ENSMUST00000025727
ENSMUSG00000068475	ENSMUST00000089918
ENSMUSG00000059204	ENSMUST00000080532
ENSMUSG00000035765	ENSMUST00000039608
ENSMUSG00000021178	ENSMUST00000021595
ENSMUSG00000047888	ENSMUST00000109593
ENSMUSG00000047888	ENSMUST00000067689
ENSMUSG00000047888	ENSMUST00000060230
ENSMUSG00000040865	ENSMUST00000097718
ENSMUSG00000040865	ENSMUST00000046020
ENSMUSG00000049643	ENSMUST00000067386
ENSMUSG00000015854	ENSMUST00000015998
ENSMUSG00000028427	ENSMUST00000054945
ENSMUSG00000028427	ENSMUST00000030136
ENSMUSG00000028427	ENSMUST00000116345
ENSMUSG00000044312	ENSMUST00000105449
ENSMUSG00000044312	ENSMUST00000050103
ENSMUSG00000020471	ENSMUST00000102922
ENSMUSG00000059890	ENSMUST00000034604
ENSMUSG00000059890	ENSMUST00000117549
ENSMUSG00000059890	ENSMUST00000117506
ENSMUSG00000059890	ENSMUST00000040013
ENSMUSG00000045404	ENSMUST00000049788
ENSMUSG00000068476	ENSMUST00000089919
ENSMUSG00000022210	ENSMUST00000022821
ENSMUSG00000031109	ENSMUST00000114911
ENSMUSG00000031109	ENSMUST00000114912
ENSMUSG00000031109	ENSMUST00000114918
ENSMUSG00000031109	ENSMUST00000114914
ENSMUSG00000031109	ENSMUST00000114916
ENSMUSG00000031109	ENSMUST00000033437
ENSMUSG00000031864	ENSMUST00000110241
ENSMUSG00000031864	ENSMUST00000070713
ENSMUSG00000031864	ENSMUST00000110242
ENSMUSG00000031864	ENSMUST00000034328
ENSMUSG00000036299	ENSMUST00000040284
ENSMUSG00000020083	ENSMUST00000064050
ENSMUSG00000029141	ENSMUST00000031023
ENSMUSG00000029141	ENSMUST00000117319
ENSMUSG00000029141	ENSMUST00000117262
ENSMUSG00000029141	ENSMUST00000114533
ENSMUSG00000022408	ENSMUST00000066418
ENSMUSG00000022408	ENSMUST00000023044
ENSMUSG00000061208	ENSMUST00000078186
ENSMUSG00000046687	ENSMUST00000053865
ENSMUSG00000024810	ENSMUST00000120388
ENSMUSG00000024810	ENSMUST00000025724
ENSMUSG00000026669	ENSMUST00000102985
ENSMUSG00000026669	ENSMUST00000027980
ENSMUSG00000061481	ENSMUST00000075534
ENSMUSG00000024039	ENSMUST00000118504
ENSMUSG00000024039	ENSMUST00000078509
ENSMUSG00000024039	ENSMUST00000067801
ENSMUSG00000060680	ENSMUST00000074642
ENSMUSG00000015852	ENSMUST00000090986
ENSMUSG00000074909	ENSMUST00000099525
ENSMUSG00000048936	ENSMUST00000061906
ENSMUSG00000058923	ENSMUST00000079669
ENSMUSG00000079351	ENSMUST00000112564
ENSMUSG00000071893	ENSMUST00000096612
ENSMUSG00000079606	ENSMUST00000114928
ENSMUSG00000046138	ENSMUST00000059484
ENSMUSG00000042351	ENSMUST00000043149
ENSMUSG00000003363	ENSMUST00000117611
ENSMUSG00000003363	ENSMUST00000117095
ENSMUSG00000003363	ENSMUST00000003453
ENSMUSG00000026668	ENSMUST00000027978
ENSMUSG00000026668	ENSMUST00000115010
ENSMUSG00000053134	ENSMUST00000118874
ENSMUSG00000053134	ENSMUST00000120574
ENSMUSG00000053134	ENSMUST00000117642
ENSMUSG00000053134	ENSMUST00000065388
ENSMUSG00000074886	ENSMUST00000099482
ENSMUSG00000074886	ENSMUST00000001115
ENSMUSG00000021177	ENSMUST00000095477
ENSMUSG00000021177	ENSMUST00000021594
ENSMUSG00000022209	ENSMUST00000022820
ENSMUSG00000024806	ENSMUST00000025719
ENSMUSG00000069188	ENSMUST00000091492
ENSMUSG00000072886	ENSMUST00000101134
ENSMUSG00000031107	ENSMUST00000033433
ENSMUSG00000006705	ENSMUST00000097352
ENSMUSG00000050439	ENSMUST00000096347
ENSMUSG00000013562	ENSMUST00000013706
ENSMUSG00000036356	ENSMUST00000078350
ENSMUSG00000029780	ENSMUST00000101367
ENSMUSG00000029780	ENSMUST00000116607
ENSMUSG00000029780	ENSMUST00000031793
ENSMUSG00000040424	ENSMUST00000037134
ENSMUSG00000040424	ENSMUST00000108353
ENSMUSG00000021176	ENSMUST00000046485
ENSMUSG00000051209	ENSMUST00000053970
ENSMUSG00000053886	ENSMUST00000066594
ENSMUSG00000033731	ENSMUST00000046994
ENSMUSG00000041734	ENSMUST00000107618
ENSMUSG00000041734	ENSMUST00000041732
ENSMUSG00000038717	ENSMUST00000043675
ENSMUSG00000038717	ENSMUST00000114688
ENSMUSG00000021492	ENSMUST00000021948
ENSMUSG00000053198	ENSMUST00000065487
ENSMUSG00000053198	ENSMUST00000098644
ENSMUSG00000053198	ENSMUST00000108355
ENSMUSG00000026664	ENSMUST00000027975
ENSMUSG00000022208	ENSMUST00000022819
ENSMUSG00000022416	ENSMUST00000075442
ENSMUSG00000024038	ENSMUST00000097353
ENSMUSG00000024038	ENSMUST00000046288
ENSMUSG00000024038	ENSMUST00000064798
ENSMUSG00000033713	ENSMUST00000085108
ENSMUSG00000033713	ENSMUST00000046859
ENSMUSG00000044444	ENSMUST00000054146
ENSMUSG00000028423	ENSMUST00000030133
ENSMUSG00000028423	ENSMUST00000091614
ENSMUSG00000028423	ENSMUST00000098143
ENSMUSG00000044661	ENSMUST00000053955
ENSMUSG00000008384	ENSMUST00000008528
ENSMUSG00000046324	ENSMUST00000054083
ENSMUSG00000029781	ENSMUST00000031795
ENSMUSG00000028076	ENSMUST00000107620
ENSMUSG00000028076	ENSMUST00000063869
ENSMUSG00000028076	ENSMUST00000029717
ENSMUSG00000064037	ENSMUST00000117700
ENSMUSG00000064037	ENSMUST00000076949
ENSMUSG00000051518	ENSMUST00000052499
ENSMUSG00000022836	ENSMUST00000114930
ENSMUSG00000022836	ENSMUST00000068988
ENSMUSG00000022836	ENSMUST00000023538
ENSMUSG00000067371	ENSMUST00000087544
ENSMUSG00000026662	ENSMUST00000115019
ENSMUSG00000026662	ENSMUST00000027973
ENSMUSG00000020473	ENSMUST00000109829
ENSMUSG00000020473	ENSMUST00000102923
ENSMUSG00000020473	ENSMUST00000020766
ENSMUSG00000029138	ENSMUST00000031020
ENSMUSG00000062582	ENSMUST00000076166
ENSMUSG00000055200	ENSMUST00000068641
ENSMUSG00000041750	ENSMUST00000063954
ENSMUSG00000041750	ENSMUST00000041920
ENSMUSG00000031105	ENSMUST00000114936
ENSMUSG00000031105	ENSMUST00000033431
ENSMUSG00000031105	ENSMUST00000116601
ENSMUSG00000031105	ENSMUST00000114938
ENSMUSG00000059486	ENSMUST00000081115
ENSMUSG00000059486	ENSMUST00000114321
ENSMUSG00000059486	ENSMUST00000114323
ENSMUSG00000024037	ENSMUST00000024837
ENSMUSG00000028419	ENSMUST00000030128
ENSMUSG00000042406	ENSMUST00000109605
ENSMUSG00000042406	ENSMUST00000044156
ENSMUSG00000040466	ENSMUST00000108357
ENSMUSG00000040466	ENSMUST00000108358
ENSMUSG00000040466	ENSMUST00000037399
ENSMUSG00000053280	ENSMUST00000065610
ENSMUSG00000022833	ENSMUST00000023532
ENSMUSG00000078782	ENSMUST00000053562
ENSMUSG00000022412	ENSMUST00000023048
ENSMUSG00000040701	ENSMUST00000036041
ENSMUSG00000021490	ENSMUST00000116411
ENSMUSG00000021490	ENSMUST00000057167
ENSMUSG00000022832	ENSMUST00000023530
ENSMUSG00000025969	ENSMUST00000114155
ENSMUSG00000025969	ENSMUST00000027112
ENSMUSG00000025969	ENSMUST00000063594
ENSMUSG00000025969	ENSMUST00000102822
ENSMUSG00000025969	ENSMUST00000075144
ENSMUSG00000025969	ENSMUST00000114157
ENSMUSG00000048186	ENSMUST00000115022
ENSMUSG00000048186	ENSMUST00000056914
ENSMUSG00000028416	ENSMUST00000108089
ENSMUSG00000028416	ENSMUST00000030125
ENSMUSG00000038658	ENSMUST00000063343
ENSMUSG00000038658	ENSMUST00000043610
ENSMUSG00000021013	ENSMUST00000085109
ENSMUSG00000021013	ENSMUST00000079146
ENSMUSG00000029787	ENSMUST00000031805
ENSMUSG00000042428	ENSMUST00000044970
ENSMUSG00000045691	ENSMUST00000050575
ENSMUSG00000020474	ENSMUST00000020767
ENSMUSG00000020474	ENSMUST00000109837
ENSMUSG00000030465	ENSMUST00000038959
ENSMUSG00000030465	ENSMUST00000059374
ENSMUSG00000030465	ENSMUST00000120071
ENSMUSG00000030465	ENSMUST00000098696
ENSMUSG00000030465	ENSMUST00000093468
ENSMUSG00000030465	ENSMUST00000093469
ENSMUSG00000062761	ENSMUST00000076264
ENSMUSG00000074285	ENSMUST00000098698
ENSMUSG00000028415	ENSMUST00000030122
ENSMUSG00000002028	ENSMUST00000114689
ENSMUSG00000002028	ENSMUST00000002095
ENSMUSG00000002028	ENSMUST00000098833
ENSMUSG00000079041	ENSMUST00000110252
ENSMUSG00000056426	ENSMUST00000070514
ENSMUSG00000040721	ENSMUST00000036328
ENSMUSG00000022414	ENSMUST00000023050
ENSMUSG00000030735	ENSMUST00000032981
ENSMUSG00000072492	ENSMUST00000085837
ENSMUSG00000039438	ENSMUST00000044694
ENSMUSG00000020475	ENSMUST00000020768
ENSMUSG00000041119	ENSMUST00000047168
ENSMUSG00000039449	ENSMUST00000035721
ENSMUSG00000016498	ENSMUST00000016642
ENSMUSG00000016498	ENSMUST00000112576
ENSMUSG00000025588	ENSMUST00000026677
ENSMUSG00000058806	ENSMUST00000048320
ENSMUSG00000058806	ENSMUST00000105450
ENSMUSG00000058806	ENSMUST00000051826
ENSMUSG00000058806	ENSMUST00000105451
ENSMUSG00000058806	ENSMUST00000105453
ENSMUSG00000058806	ENSMUST00000105454
ENSMUSG00000058806	ENSMUST00000105452
ENSMUSG00000058806	ENSMUST00000092484
ENSMUSG00000059434	ENSMUST00000072228
ENSMUSG00000051147	ENSMUST00000093470
ENSMUSG00000074292	ENSMUST00000098705
ENSMUSG00000028078	ENSMUST00000094144
ENSMUSG00000028078	ENSMUST00000098983
ENSMUSG00000028078	ENSMUST00000029719
ENSMUSG00000052087	ENSMUST00000063771
ENSMUSG00000036916	ENSMUST00000114940
ENSMUSG00000036916	ENSMUST00000088898
ENSMUSG00000036916	ENSMUST00000072292
ENSMUSG00000036916	ENSMUST00000076635
ENSMUSG00000022415	ENSMUST00000009728
ENSMUSG00000022415	ENSMUST00000009727
ENSMUSG00000028413	ENSMUST00000108096
ENSMUSG00000028413	ENSMUST00000030121
ENSMUSG00000016496	ENSMUST00000016640
ENSMUSG00000022204	ENSMUST00000022815
ENSMUSG00000038552	ENSMUST00000041266
ENSMUSG00000057777	ENSMUST00000077524
ENSMUSG00000014907	ENSMUST00000015051
ENSMUSG00000014907	ENSMUST00000118009
ENSMUSG00000052062	ENSMUST00000046451
ENSMUSG00000052062	ENSMUST00000094906
ENSMUSG00000052062	ENSMUST00000046673
ENSMUSG00000052062	ENSMUST00000075374
ENSMUSG00000052062	ENSMUST00000063725
ENSMUSG00000031104	ENSMUST00000033430
ENSMUSG00000051166	ENSMUST00000065716
ENSMUSG00000021484	ENSMUST00000021940
ENSMUSG00000016495	ENSMUST00000016639
ENSMUSG00000036437	ENSMUST00000039303
ENSMUSG00000044014	ENSMUST00000070810
ENSMUSG00000039097	ENSMUST00000044143
ENSMUSG00000011751	ENSMUST00000108362
ENSMUSG00000011751	ENSMUST00000108364
ENSMUSG00000011751	ENSMUST00000108363
ENSMUSG00000011751	ENSMUST00000011895
ENSMUSG00000002032	ENSMUST00000114705
ENSMUSG00000002032	ENSMUST00000002100
ENSMUSG00000002032	ENSMUST00000085951
ENSMUSG00000024036	ENSMUST00000114536
ENSMUSG00000020086	ENSMUST00000020283
ENSMUSG00000025519	ENSMUST00000002025
ENSMUSG00000050957	ENSMUST00000052380
ENSMUSG00000060036	ENSMUST00000081650
ENSMUSG00000028409	ENSMUST00000108099
ENSMUSG00000028409	ENSMUST00000030117
ENSMUSG00000004347	ENSMUST00000101372
ENSMUSG00000004347	ENSMUST00000114327
ENSMUSG00000004347	ENSMUST00000044505
ENSMUSG00000021485	ENSMUST00000021941
ENSMUSG00000024033	ENSMUST00000097354
ENSMUSG00000024033	ENSMUST00000024832
ENSMUSG00000026657	ENSMUST00000115037
ENSMUSG00000026657	ENSMUST00000115039
ENSMUSG00000026657	ENSMUST00000075767
ENSMUSG00000026657	ENSMUST00000091497
ENSMUSG00000026657	ENSMUST00000115042
ENSMUSG00000026009	ENSMUST00000027162
ENSMUSG00000026009	ENSMUST00000102827
ENSMUSG00000074294	ENSMUST00000098707
ENSMUSG00000025591	ENSMUST00000026681
ENSMUSG00000002031	ENSMUST00000118186
ENSMUSG00000002031	ENSMUST00000002099
ENSMUSG00000021486	ENSMUST00000021942
ENSMUSG00000002930	ENSMUST00000052827
ENSMUSG00000069875	ENSMUST00000093083
ENSMUSG00000075554	ENSMUST00000100454
ENSMUSG00000036932	ENSMUST00000114945
ENSMUSG00000036932	ENSMUST00000037349
ENSMUSG00000020476	ENSMUST00000109845
ENSMUSG00000020476	ENSMUST00000102928
ENSMUSG00000020476	ENSMUST00000020769
ENSMUSG00000000489	ENSMUST00000000500
ENSMUSG00000053512	ENSMUST00000064970
ENSMUSG00000003759	ENSMUST00000003857
ENSMUSG00000021012	ENSMUST00000021399
ENSMUSG00000021012	ENSMUST00000066979
ENSMUSG00000021012	ENSMUST00000057000
ENSMUSG00000021012	ENSMUST00000047981
ENSMUSG00000021012	ENSMUST00000110104
ENSMUSG00000021012	ENSMUST00000110105
ENSMUSG00000020085	ENSMUST00000067857
ENSMUSG00000020085	ENSMUST00000099706
ENSMUSG00000020085	ENSMUST00000105455
ENSMUSG00000020085	ENSMUST00000080099
ENSMUSG00000020085	ENSMUST00000105456
ENSMUSG00000034789	ENSMUST00000035242
ENSMUSG00000037973	ENSMUST00000044729
ENSMUSG00000024789	ENSMUST00000025705
ENSMUSG00000024789	ENSMUST00000065796
ENSMUSG00000026655	ENSMUST00000115052
ENSMUSG00000026655	ENSMUST00000115053
ENSMUSG00000026655	ENSMUST00000115054
ENSMUSG00000026655	ENSMUST00000115055
ENSMUSG00000026655	ENSMUST00000027965
ENSMUSG00000042345	ENSMUST00000048656
ENSMUSG00000028410	ENSMUST00000030118
ENSMUSG00000026011	ENSMUST00000097720
ENSMUSG00000026011	ENSMUST00000027164
ENSMUSG00000031103	ENSMUST00000114958
ENSMUSG00000031103	ENSMUST00000033429
ENSMUSG00000038564	ENSMUST00000041565
ENSMUSG00000020087	ENSMUST00000020284
ENSMUSG00000037984	ENSMUST00000044767
ENSMUSG00000039496	ENSMUST00000036350
ENSMUSG00000036469	ENSMUST00000039540
ENSMUSG00000036469	ENSMUST00000110253
ENSMUSG00000036469	ENSMUST00000110255
ENSMUSG00000036469	ENSMUST00000110256
ENSMUSG00000036469	ENSMUST00000110258
ENSMUSG00000036469	ENSMUST00000098708
ENSMUSG00000036469	ENSMUST00000110259
ENSMUSG00000036469	ENSMUST00000072482
ENSMUSG00000074302	ENSMUST00000098716
ENSMUSG00000074300	ENSMUST00000098713
ENSMUSG00000061751	ENSMUST00000114947
ENSMUSG00000061751	ENSMUST00000114949
ENSMUSG00000061751	ENSMUST00000114948
ENSMUSG00000061751	ENSMUST00000114953
ENSMUSG00000061751	ENSMUST00000114954
ENSMUSG00000061751	ENSMUST00000089655
ENSMUSG00000061751	ENSMUST00000114957
ENSMUSG00000061751	ENSMUST00000114960
ENSMUSG00000061751	ENSMUST00000099959
ENSMUSG00000061751	ENSMUST00000114963
ENSMUSG00000061751	ENSMUST00000114961
ENSMUSG00000061751	ENSMUST00000114964
ENSMUSG00000061751	ENSMUST00000114966
ENSMUSG00000061751	ENSMUST00000023522
ENSMUSG00000061751	ENSMUST00000114968
ENSMUSG00000061751	ENSMUST00000114973
ENSMUSG00000061751	ENSMUST00000076810
ENSMUSG00000061751	ENSMUST00000074924
ENSMUSG00000032096	ENSMUST00000034607
ENSMUSG00000066530	ENSMUST00000085496
ENSMUSG00000053411	ENSMUST00000116428
ENSMUSG00000053411	ENSMUST00000109615
ENSMUSG00000053411	ENSMUST00000089293
ENSMUSG00000053411	ENSMUST00000109616
ENSMUSG00000053093	ENSMUST00000102803
ENSMUSG00000020088	ENSMUST00000020285
ENSMUSG00000049680	ENSMUST00000120306
ENSMUSG00000049680	ENSMUST00000118076
ENSMUSG00000049680	ENSMUST00000053427
ENSMUSG00000049680	ENSMUST00000093362
ENSMUSG00000024034	ENSMUST00000024833
ENSMUSG00000024034	ENSMUST00000114549
ENSMUSG00000026012	ENSMUST00000027165
ENSMUSG00000074303	ENSMUST00000098718
ENSMUSG00000052521	ENSMUST00000064449
ENSMUSG00000079615	ENSMUST00000056700
ENSMUSG00000075536	ENSMUST00000100423
ENSMUSG00000079042	ENSMUST00000095293
ENSMUSG00000079042	ENSMUST00000078409
ENSMUSG00000021009	ENSMUST00000085116
ENSMUSG00000029149	ENSMUST00000114570
ENSMUSG00000029149	ENSMUST00000054829
ENSMUSG00000029149	ENSMUST00000075611
ENSMUSG00000022814	ENSMUST00000023510
ENSMUSG00000020477	ENSMUST00000020770
ENSMUSG00000021488	ENSMUST00000084206
ENSMUSG00000021488	ENSMUST00000021944
ENSMUSG00000021488	ENSMUST00000099490
ENSMUSG00000024785	ENSMUST00000064393
ENSMUSG00000053490	ENSMUST00000048565
ENSMUSG00000024032	ENSMUST00000024831
ENSMUSG00000057262	ENSMUST00000081993
ENSMUSG00000062328	ENSMUST00000079716
ENSMUSG00000062328	ENSMUST00000075682
ENSMUSG00000052976	ENSMUST00000065159
ENSMUSG00000036959	ENSMUST00000052063
ENSMUSG00000036959	ENSMUST00000037596
ENSMUSG00000036959	ENSMUST00000114972
ENSMUSG00000063548	ENSMUST00000079690
ENSMUSG00000028411	ENSMUST00000030119
ENSMUSG00000028411	ENSMUST00000108103
ENSMUSG00000028411	ENSMUST00000068125
ENSMUSG00000028411	ENSMUST00000108104
ENSMUSG00000071089	ENSMUST00000095295
ENSMUSG00000051396	ENSMUST00000027961
ENSMUSG00000009585	ENSMUST00000023054
ENSMUSG00000009585	ENSMUST00000109620
ENSMUSG00000009585	ENSMUST00000100424
ENSMUSG00000024028	ENSMUST00000024826
ENSMUSG00000029778	ENSMUST00000070756
ENSMUSG00000029778	ENSMUST00000070736
ENSMUSG00000075540	ENSMUST00000100428
ENSMUSG00000020089	ENSMUST00000020286
ENSMUSG00000026014	ENSMUST00000027168
ENSMUSG00000026014	ENSMUST00000090293
ENSMUSG00000075542	ENSMUST00000100431
ENSMUSG00000048537	ENSMUST00000034611
ENSMUSG00000048537	ENSMUST00000045838
ENSMUSG00000075541	ENSMUST00000100430
ENSMUSG00000020090	ENSMUST00000020287
ENSMUSG00000024029	ENSMUST00000024827
ENSMUSG00000024782	ENSMUST00000025696
ENSMUSG00000046593	ENSMUST00000049655
ENSMUSG00000028080	ENSMUST00000082226
ENSMUSG00000028080	ENSMUST00000107635
ENSMUSG00000025521	ENSMUST00000079896
ENSMUSG00000025521	ENSMUST00000026595
ENSMUSG00000021007	ENSMUST00000101144
ENSMUSG00000021007	ENSMUST00000101146
ENSMUSG00000021007	ENSMUST00000048402
ENSMUSG00000037151	ENSMUST00000049242
ENSMUSG00000079044	ENSMUST00000110264
ENSMUSG00000043126	ENSMUST00000051330
ENSMUSG00000063754	ENSMUST00000075049
ENSMUSG00000071014	ENSMUST00000108108
ENSMUSG00000071014	ENSMUST00000095128
ENSMUSG00000040752	ENSMUST00000111456
ENSMUSG00000040752	ENSMUST00000081857
ENSMUSG00000026782	ENSMUST00000052332
ENSMUSG00000026782	ENSMUST00000087417
ENSMUSG00000040488	ENSMUST00000118961
ENSMUSG00000040488	ENSMUST00000118583
ENSMUSG00000040488	ENSMUST00000121175
ENSMUSG00000040488	ENSMUST00000108369
ENSMUSG00000040488	ENSMUST00000038618
ENSMUSG00000063785	ENSMUST00000114979
ENSMUSG00000063785	ENSMUST00000080713
ENSMUSG00000024030	ENSMUST00000024829
ENSMUSG00000004654	ENSMUST00000063578
ENSMUSG00000005320	ENSMUST00000099491
ENSMUSG00000005320	ENSMUST00000067171
ENSMUSG00000005320	ENSMUST00000005452
ENSMUSG00000020091	ENSMUST00000020288
ENSMUSG00000033854	ENSMUST00000085120
ENSMUSG00000033854	ENSMUST00000110113
ENSMUSG00000022817	ENSMUST00000115028
ENSMUSG00000022817	ENSMUST00000069345
ENSMUSG00000026646	ENSMUST00000100458
ENSMUSG00000026646	ENSMUST00000115062
ENSMUSG00000026646	ENSMUST00000060618
ENSMUSG00000026646	ENSMUST00000027956
ENSMUSG00000028407	ENSMUST00000030114
ENSMUSG00000004655	ENSMUST00000004774
ENSMUSG00000063160	ENSMUST00000079258
ENSMUSG00000053846	ENSMUST00000066532
ENSMUSG00000029148	ENSMUST00000078312
ENSMUSG00000029148	ENSMUST00000031034
ENSMUSG00000021886	ENSMUST00000075072
ENSMUSG00000037171	ENSMUST00000049339
ENSMUSG00000032098	ENSMUST00000071219
ENSMUSG00000032098	ENSMUST00000034609
ENSMUSG00000020481	ENSMUST00000020773
ENSMUSG00000020481	ENSMUST00000109855
ENSMUSG00000020481	ENSMUST00000020774
ENSMUSG00000020481	ENSMUST00000109856
ENSMUSG00000055424	ENSMUST00000068997
ENSMUSG00000040759	ENSMUST00000111465
ENSMUSG00000040759	ENSMUST00000037814
